Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3d4b680d069403c21c7bfb69174a90c373a5f3323a8a6e42843f643166c8bb62,2022-10,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
4560bb9dfbbc0fa552dd339b51ee0aaa4b1b73babc08a4834be5c311e7947d51,2022-10,Gwent Police,Gwent Police,-3.014149,51.832393,On or near Meadway,W01001558,Monmouthshire 002C,Investigation complete; no suspect identified
5fd81b8f74dcfeff74dec2d011f3ae27d6cd8866e072ae9323fd349de8b47124,2022-10,Gwent Police,Gwent Police,-3.280943,51.754935,On or near Jerusalem Street,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
ef935a05b97cc0f74e4de6ccec0634b7f990591f61743d65757e4394669a67ac,2022-10,Gwent Police,Gwent Police,-3.204768,51.661859,On or near Bryn-Rhedyn,W01001349,Caerphilly 009B,Investigation complete; no suspect identified
9d3e01656bd725223c60b55322409b19d78169db1fd5ccb49678ade3297d58d1,2022-10,Gwent Police,Gwent Police,-2.949354,51.587198,On or near Parry Drive,W01001610,Newport 015C,Investigation complete; no suspect identified
26ebbe8bb3b962a067fa17c9686c8ac3092d981e519af026cc871518c45eb660,2022-10,Gwent Police,Gwent Police,-3.129767,51.699362,On or near Maes-Y-Cnyw Terrace,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
0eb24c49ef76257d847bd09bb7f2082683df97812a247c3ca6ec48b1a4ac1a98,2022-10,Gwent Police,Gwent Police,-3.025330,51.647837,On or near ,W01001527,Torfaen 010C,Investigation complete; no suspect identified
b5a28a7a00c85127adc7df97c8ce673c2043afb97204f401db01b2dd776c8746,2022-10,Gwent Police,Gwent Police,-3.019352,51.652610,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
dfde73f1f05f6472c8c3cec44d981bc51b75d4e32b792f1e235bc4f90c135a17,2022-10,Gwent Police,Gwent Police,-3.100844,51.608228,On or near Tredegar Street,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
a2f9e2fee9782a6eeed6d1377d73bca62dd60918b6d0c198d83eee60df1d1d2a,2022-10,Gwent Police,Gwent Police,-2.947083,51.582101,On or near MOORLAND PARK,W01001645,Newport 015D,Investigation complete; no suspect identified
cad5957a2c44b803ef77ce64bb3b6f58ccd5489ed6bc0acdf5f74e02528a0e1b,2022-10,Gwent Police,Gwent Police,-3.025330,51.647837,On or near ,W01001527,Torfaen 010C,Investigation complete; no suspect identified
e27f3ef03904dcd556bb38b46294bf8b826e644ae730aab3fb1488b837ca5107,2022-10,Gwent Police,Gwent Police,-3.168240,51.595267,On or near Addison Way,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
8cc5132d8c2949cc3d3487d2ca5649b3fc439d5dffc32dc6d9ffe3f3229e0be5,2022-10,Gwent Police,Gwent Police,-2.991446,51.580655,On or near Mountjoy Street,W01001662,Newport 018D,Investigation complete; no suspect identified
0b8aacd2707340bbbfde37d578369b629f4d6849d4be3809c8c3a62c615c8188,2022-10,Gwent Police,Gwent Police,-3.231755,51.652030,On or near Hengoed Hall Gardens,W01001364,Caerphilly 012B,Investigation complete; no suspect identified
2833d0f5c2bc6af9dc0b549ab97ff535e0f165817c7f3e56a4605a9b08fb1a43,2022-10,Gwent Police,Gwent Police,-3.024654,51.608855,On or near Lodden Close,W01001617,Newport 003A,Investigation complete; no suspect identified
e215c2b5ef18050caeb327e8a48efcee8edaa2e58671ad07e0f4d770d243aad4,2022-10,Gwent Police,Gwent Police,-3.237366,51.588417,On or near Bryn Heulog,W01001393,Caerphilly 019D,Investigation complete; no suspect identified
849ed1afd8c8f6896ae993e5cf2036cf94f4f81bba57de410e44ccbbf6a31cc8,2022-10,Gwent Police,Gwent Police,-3.057902,51.586081,On or near Carnegie Close,W01001672,Newport 009C,Investigation complete; no suspect identified
5e7f484272ca93d1a169c4288b49f09a3cce14a1ea1469d09f4525571c8330d3,2022-10,Gwent Police,Gwent Police,-2.928287,51.589678,On or near Greene Close,W01001666,Newport 010B,Investigation complete; no suspect identified
77b910dc218520a79048e629470cec7af0da8b635e5586edc399b3b8ac5d4251,2022-10,Gwent Police,Gwent Police,-2.994194,51.584903,On or near Commercial Street,W01001687,Newport 014D,Investigation complete; no suspect identified
70a18f7e32cfa490f4f00a24b60bf418d8e0c645fad60d3e54728a40ce70c78e,2022-10,Gwent Police,Gwent Police,-3.258569,51.663534,On or near Claerwen,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
138f15e0827a4e558b2d0d1a65595fa4339298c195f1724911365a926693e4e1,2022-10,Gwent Police,Gwent Police,-2.847564,51.550753,On or near Sea Street Lane,W01001649,Newport 004D,Investigation complete; no suspect identified
40a25c0ddf62c10768b3e522bc97cffedeef380ed311fca52962f5b683729994,2022-10,Gwent Police,Gwent Police,-3.023002,51.656130,On or near Grange Lane,W01001519,Torfaen 007A,Investigation complete; no suspect identified
dbb4e76e1ff0b178125d962737f68e93d59afade8ef3cee03f15b079235b5f81,2022-10,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Investigation complete; no suspect identified
4efb274a358b9c3a69c5c533a8a2e41c9ba9bed5477720e7aa012bf7a91b9cf3,2022-10,Gwent Police,Gwent Police,-3.197669,51.757216,On or near Glan Ebbw Terrace,W01001452,Blaenau Gwent 007C,Investigation complete; no suspect identified
54db068a7fa8657bd471522f142e801f6cbe9f9b08c00a1c48240280d6cacfd5,2022-10,Gwent Police,Gwent Police,-2.975030,51.616741,On or near The Paddocks,W01001626,Newport 001D,Investigation complete; no suspect identified
3e0b9734646395bf5aa3560357099925e8edec68fdc5b0f7291d01ce19ff283b,2022-10,Gwent Police,Gwent Police,-2.948200,51.587918,On or near Vaughan Williams Drive,W01001610,Newport 015C,Investigation complete; no suspect identified
25d919de945e4cb78dfb5aa682c5b5f13979499526652f2c848b1f473b68d0bf,2022-10,Gwent Police,Gwent Police,-3.099352,51.612819,On or near Leydene Close,W01001411,Caerphilly 017A,Investigation complete; no suspect identified
3c444ef6d8db02b8f0e4181e5b779ffb7198e3f9105ab055fbed3bca5815e552,2022-10,Gwent Police,Gwent Police,-3.219498,51.691901,On or near Church Street,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
097e9ea083761ecbb19cc21a00a06a730d2528892d9a1d81b5a1c75fe3ed1e6a,2022-10,Gwent Police,Gwent Police,-3.219200,51.573070,On or near Broomfield Street,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
fe3712ab435246c1a6b56ca940b73c7a9ec5eacd1c21a5184df343ac3be3c7e9,2022-10,Gwent Police,Gwent Police,-2.996375,51.586278,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
c02e21e0b02ccd8c966489e1e28a25b4d030bba48a899851389929cb62f4e0b5,2022-10,Gwent Police,Gwent Police,-2.993766,51.583153,On or near Palmyra Place,W01001687,Newport 014D,Investigation complete; no suspect identified
539eb0d446e330526ddb943cd22e1684b569e08f56280604ea69f30251088f72,2022-10,Gwent Police,Gwent Police,-2.987214,51.583199,On or near George Street,W01001687,Newport 014D,Investigation complete; no suspect identified
a38631d6ffdf0dd89f173c55ae894d8d5f88a521aafdea00acff76625a02e3d8,2022-10,Gwent Police,Gwent Police,-3.276982,51.608215,On or near Commercial Street,W01001332,Caerphilly 018C,Investigation complete; no suspect identified
43a691ffb125d22470acff3baddaf8d840b33b4e7fc3b54fcb7b017979da041b,2022-10,Gwent Police,Gwent Police,-3.211857,51.587784,On or near Castell Y Fan,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
3182e79dbb1ff30f51b20ef046d3a668da91ff3ea6ad48bf4c33eda0ea2e3dc8,2022-10,Gwent Police,Gwent Police,-3.008939,51.656899,On or near HANFIELD PARK,W01001495,Torfaen 008C,Investigation complete; no suspect identified
85d6e6ecabc148de5adceaa62504c9cb79d4ec3092d19e4b481eef5e388257bc,2022-10,Gwent Police,Gwent Police,-3.209409,51.783396,On or near Bridge Street,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
d88480d20d498a11f3171e7fc6572a3bc5fb6df73987abe8b44474a7b2cfc654,2022-10,Gwent Police,Gwent Police,-3.205325,51.584228,On or near Rhos Helyg,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
f65e292b685a2d29508e3825b4205308864a9d6a55f2fe3975d0fabd32ad00ae,2022-10,Gwent Police,Gwent Police,-2.995339,51.585136,On or near Talbot Lane,W01001687,Newport 014D,Investigation complete; no suspect identified
a7cf7abe85cfd216c2c37cda117d3d90c8c0787cfca3f16c09c1373e9dfd7d99,2022-10,Gwent Police,Gwent Police,-3.232326,51.602201,On or near Richmond Close,W01001368,Caerphilly 019C,Investigation complete; no suspect identified
aab9bbc459b5b4c4a034554611e64d9e8ce380cb5942f7ba7a2e95cd707841e6,2022-10,Gwent Police,Gwent Police,-3.141786,51.678476,On or near Hillside,W01001359,Caerphilly 006D,Investigation complete; no suspect identified
d2422cdc458ef0167c64f82b4d917441fd4b9064ebe4c78f375a134502c40ab6,2022-10,Gwent Police,Gwent Police,-2.998795,51.595933,On or near ,W01001681,Newport 006B,Investigation complete; no suspect identified
d785d54291138b056c7612a239313415b5ca5933e3bd3cd28e38f930847f6178,2022-10,Gwent Police,Gwent Police,-3.253499,51.769428,On or near Attlee Close,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
cd0b9cde461a14434dde3f2676bed7ed53ced071019da3ca61a9d844089e3365,2022-10,Gwent Police,Gwent Police,-2.882371,51.932286,On or near ,W01001548,Monmouthshire 001B,Investigation complete; no suspect identified
16ffbe9ecff203e85de8d1312fbbbea7246533338530c54e9947ec01b72a6ded,2022-10,Gwent Police,Gwent Police,-3.221709,51.585371,On or near Pontygwindy Road,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
28eb118ae70004bb4f907856ed696efa0aff3deb088377196333e0dda1314d27,2022-10,Gwent Police,Gwent Police,-3.238973,51.591233,On or near Heol-Y-Gogledd,W01001400,Caerphilly 019F,Investigation complete; no suspect identified
b489a5a2098575f81d4ca3166b50e90029c22ee93cc4db1cd0b3aec829bfbae6,2022-10,Gwent Police,Gwent Police,-2.896662,51.731804,On or near ,W01001560,Monmouthshire 006C,Investigation complete; no suspect identified
1a5facaf83a876f6d15582d07c2a502a16218dd75ef353adc7d46b1183ee8f8e,2022-10,Gwent Police,Gwent Police,-3.240177,51.723290,On or near Bedlwyn Road,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
3f7426db6075ccd6985c81a3061eee537be9a5c4e6df3519efc13ea74d04d2f6,2022-10,Gwent Police,Gwent Police,-3.272188,51.595301,On or near Clos Morgan Gruffydd,W01001331,Caerphilly 018B,Investigation complete; no suspect identified
ebc622df8322e7e08059c367f1f608290d903a71c414dc0c70a0081108badbd0,2022-10,Gwent Police,Gwent Police,-3.027776,51.646701,On or near Wesley Close,W01001527,Torfaen 010C,Investigation complete; no suspect identified
6928a6834c12a2434d23e576f61aa9c36f1f003e763d6ec7f7baa7f56c74b1df,2022-10,Gwent Police,Gwent Police,-3.253499,51.769428,On or near Attlee Close,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
dd85fa67cd7c1346c4553d96dba4af2e073ec0b7af035339130c39c24c16783a,2022-10,Gwent Police,Gwent Police,-3.105181,51.839899,On or near Parking Area,W01001904,Powys 018G,Investigation complete; no suspect identified
ea388af85144e303fdb53edc7f8c19222443366dc6a2675f74956bdf57148595,2022-10,Gwent Police,Gwent Police,-3.002013,51.568328,On or near ,W01001660,Newport 018B,Investigation complete; no suspect identified
3a87a847e0a166b90b19d82ceb138455cd1d2d6580b3e90b27daae97b32bd2b4,2022-10,Gwent Police,Gwent Police,-3.032163,51.667406,On or near Five Locks Close,W01001537,Torfaen 007E,Investigation complete; no suspect identified
fe503ce984649927faf3e175ff0eb2709be273ac914c10ef3456269b6c8e2553,2022-10,Gwent Police,Gwent Police,-3.220071,51.573267,On or near Cardiff Road,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
f621fb2e35ddec80dad49eea2091811ff9e0ab3795678debfa45a1a724068fc5,2022-10,Gwent Police,Gwent Police,-3.230214,51.647433,On or near Heol Derw,W01001365,Caerphilly 012C,Investigation complete; no suspect identified
b9b2a991bd2c27a1de796de413298352907a3984f2d23dff2480e539260e66c0,2022-10,Gwent Police,Gwent Police,-3.044111,51.583903,On or near Ebenezer Drive,W01001671,Newport 016D,Investigation complete; no suspect identified
ab33bede6806ad4ea7f8230896e95518f06e6f5763c52117172abc0b77182b20,2022-10,Gwent Police,Gwent Police,-2.991621,51.584727,On or near Emlyn Street,W01001687,Newport 014D,Investigation complete; no suspect identified
31b0b0bb027838b9ebfa29ef1426063984475d46dcf4b23273dda1363ea7c260,2022-10,Gwent Police,Gwent Police,-2.987542,51.580310,On or near Dolphin Street,W01001661,Newport 018C,Investigation complete; no suspect identified
5e7e6e65112115ed70e0deef1de4b07c6ba128686e98a374cf25b8011d338df0,2022-10,Gwent Police,Gwent Police,-3.248729,51.777751,On or near STOCKTONVILLE,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
b977ab4747941dec94dad680161299b4875de181c4f9825ea34d5f24be4856a2,2022-10,Gwent Police,Gwent Police,-3.239898,51.768629,On or near Park Place,W01001463,Blaenau Gwent 006B,Investigation complete; no suspect identified
4d3e141a665ff6b7f6e6613408c4e599b3aee0408c84935e62c39311a10a50e0,2022-10,Gwent Police,Gwent Police,-3.000557,51.584165,On or near St Woolos Road,W01001685,Newport 014B,Investigation complete; no suspect identified
aaee40b2ccc0831a5e51dafb92d856d24cdc2716b7ab19a15fd525e2948d4048,2022-10,Gwent Police,Gwent Police,-2.988551,51.594904,On or near Courtney Street,W01001676,Newport 007B,Investigation complete; no suspect identified
e550621262bbbd781d71cb9929d52099a430af8379a11f206b3e0d8e45b66b01,2022-10,Gwent Police,Gwent Police,-3.209818,51.782429,On or near Harcourt Street,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
191fa57f1139519b14557417880e83dff82931260326a265d8ba7b755a924ba7,2022-10,Gwent Police,Gwent Police,-2.971754,51.581018,On or near Corporation Road,W01001644,Newport 013C,Investigation complete; no suspect identified
e18d090a7b0b19784f4a1bf061ef79baff9bc3f85ba319b93f14b6cb48ebd3f5,2022-10,Gwent Police,Gwent Police,-3.170919,51.791761,On or near Blaen-Nant Road,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
84bfaabbd08633845a890f23f007a559c9b8c2f7c265772f6e7c7d956c632fe4,2022-10,Gwent Police,Gwent Police,-2.747306,51.597795,On or near Heol Towy,W01001543,Monmouthshire 009B,Investigation complete; no suspect identified
e9c29eb881d9540bc730ec18bb461638de17661eb3c6c466b2536d59ab39a224,2022-10,Gwent Police,Gwent Police,-3.224007,51.573118,On or near Florence Grove,W01001424,Caerphilly 024C,Investigation complete; no suspect identified
e009a4eb0512cbc259b67f8aec9566419758b68f8291b0db8300ac9ed43629bf,2022-10,Gwent Police,Gwent Police,-2.963976,51.583150,On or near ,W01001643,Newport 013B,Investigation complete; no suspect identified
9267be0db08cda544d016ad6ea6f496c1ce3c7abd1ea21ffdaf7a0c152f98b92,2022-10,Gwent Police,Gwent Police,-3.211517,51.589640,On or near ,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
d93592a91e760e8734183a6b995003ef9110c236254315ac2457a4c2c6cc6cb1,2022-10,Gwent Police,Gwent Police,-3.182005,51.592747,On or near Mary Street,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
140513c3185a84b49482cb73a500b495b8ce7cd03afff988bdf6376fe78ba9c1,2022-10,Gwent Police,Gwent Police,-3.275842,51.645822,On or near HAWTHORNE ROAD,W01001377,Caerphilly 013A,Investigation complete; no suspect identified
527cc21d07ea158d2f108d097f83acb0b6a783d3c3a820a3c457cf56f26dec78,2022-10,Gwent Police,Gwent Police,-3.209546,51.771166,On or near Pen-Y-Bryn Terrace,W01001459,Blaenau Gwent 007D,Investigation complete; no suspect identified
28cb5c3f272daa4434637c3b63c82517ddf86ef839d73e1901ead74779cbb8e6,2022-10,Gwent Police,Gwent Police,-3.005868,51.646819,On or near Penrice Green,W01001507,Torfaen 008D,Investigation complete; no suspect identified
3f9dfea82f9669ce7e7c3e4efdc1033048cff2306df81819742dcb249f32fa2d,2022-10,Gwent Police,Gwent Police,-2.743850,51.585939,On or near Lapwing Avenue,W01001588,Monmouthshire 010D,Investigation complete; no suspect identified
36d8a917a50256bd70593f65f457fd7f81ea85155271c987d5ea53c8f8a12815,2022-10,Gwent Police,Gwent Police,-3.225186,51.585839,On or near ,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
03bd27f0f75632ac744e9bcdc1ae672b0af02854019848aba7a43d41056b1931,2022-10,Gwent Police,Gwent Police,-3.258363,51.784347,On or near THE CRESCENT,W01001480,Blaenau Gwent 003E,Investigation complete; no suspect identified
fc4231de8f96e5c7e63af82fd9cee950cd7b186c7a58d987678db066c578339e,2022-10,Gwent Police,Gwent Police,-3.244782,51.657971,On or near East Road,W01001418,Caerphilly 008E,Investigation complete; no suspect identified
0db5a452e982140c49db2c66984edd035284a8950a2ccc25fe41c761dae8cd21,2022-10,Gwent Police,Gwent Police,-3.028940,51.813437,On or near St. Faith's Close,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
6428709389d175d4fe48654d6b93a9d204f47b0a99533aa511ff2ce358b00e69,2022-10,Gwent Police,Gwent Police,-3.209409,51.783396,On or near Bridge Street,W01001456,Blaenau Gwent 004C,Investigation complete; no suspect identified
1f0c70c0d8c1c4d33fbf624c5289afc6e0069706f236207f21df400199c52a44,2022-10,Gwent Police,Gwent Police,-3.258656,51.783400,On or near Woodlands,W01001480,Blaenau Gwent 003E,Investigation complete; no suspect identified
07910dfade6826886d00cc2d77ad20767121597eba82d328a96df29e8654d93a,2022-10,Gwent Police,Gwent Police,-2.939722,51.596088,On or near ,W01001663,Newport 008C,Investigation complete; no suspect identified
e429e2f876e518c7f9632cb46bcf1af773a1cdff8949cc20702f797b18b8c614,2022-10,Gwent Police,Gwent Police,-2.992488,51.585421,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
7d5ad0a9844575191f81820e7c231fff7ff211cbb1f17aa33b327d5c4bf5ef3c,2022-10,Gwent Police,Gwent Police,-3.007495,51.645896,On or near ,W01001507,Torfaen 008D,Investigation complete; no suspect identified
49aadb71f4acc0f1d3906af519e2d16e109296703b6b3004e989eaf0dedc0508,2022-10,Gwent Police,Gwent Police,-3.202215,51.776690,On or near ,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
aa1cc9b198beb752263e47d3a03bae4bc60446b8d1f633b264b3da86271908b7,2022-10,Gwent Police,Gwent Police,-2.951799,51.580561,On or near Moorland Gardens,W01001645,Newport 015D,Investigation complete; no suspect identified
3fa4253bede33c1124ed90e1aaba1875b554caa9072632bece0a7b6e09a09ba1,2022-10,Gwent Police,Gwent Police,-3.288384,51.764888,On or near Church Street,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
589d9ef658560be0c9ded0d20e4d2ae52f1dd55970c769f99e91e2e00e387b74,2022-10,Gwent Police,Gwent Police,-3.288384,51.764888,On or near Church Street,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
dd8c0591aa49fadaa78da94770321eb8113def028e7e801f7350779d16a3e658,2022-10,Gwent Police,Gwent Police,-2.969085,51.583773,On or near Lilburne Drive,W01001643,Newport 013B,Investigation complete; no suspect identified
bb82eceac1b77f5ae59f07371243768485173f79bfe744f76d73bfc1187a0576,2022-10,Gwent Police,Gwent Police,-3.175578,51.797514,On or near B4248,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
f54f4812c8f9caf50cd1fd8cf0f4ead1005a7377770eab7a881f74ee577585de,2022-10,Gwent Police,Gwent Police,-3.168240,51.595267,On or near Addison Way,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
