Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a8912514922494a5acaa50c9a0a18ce7c7ae37d2fd03519e97e1c5c064bfbc13,2022-11,Gwent Police,Gwent Police,,,No location,,,Suspect charged
9394980828f91d7225f7e0398a0cef9d598d436e2b7e911098f172e7247a78a5,2022-11,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
ce05ca940bff3c78c01b7564c2e78b6e0189e5f10f4522fecb3e608456a62a78,2022-11,Gwent Police,Gwent Police,-3.031616,51.612112,On or near Tone Road,W01001617,Newport 003A,Investigation complete; no suspect identified
28fc038e7ec43b3b3c481b3404403baaaa5b621c4634ee985d1e6f81a2dd830b,2022-11,Gwent Police,Gwent Police,-3.275522,51.751739,On or near Brynhyfrd,W01001376,Caerphilly 001C,Investigation complete; no suspect identified
8a6f7e8b3634c556d45d0ebf32c3dd5fdb06c196b8ef0393a2663550db78733a,2022-11,Gwent Police,Gwent Police,-3.044408,51.707534,On or near Michael Way,W01001524,Torfaen 004D,Investigation complete; no suspect identified
067b4e92eb1029b86fbc8499dace29be7f980d6cc416d8863e60eb11ade263bd,2022-11,Gwent Police,Gwent Police,-2.956686,51.611209,On or near Knighton Court,W01001623,Newport 001A,Investigation complete; no suspect identified
5b6d9789dc36b5c739688a43b3f0452f526ceaa03004a6b6ffb05006acfb5705,2022-11,Gwent Police,Gwent Police,-3.227514,51.648109,On or near King's Hill,W01001365,Caerphilly 012C,Investigation complete; no suspect identified
69dd577c1aedcd2158b116707c27151153fa568905f1e33ad5c86a721207fe2b,2022-11,Gwent Police,Gwent Police,-2.977995,51.604191,On or near Haisbro' Avenue,W01001678,Newport 005D,Investigation complete; no suspect identified
8381a5e5ab51e1fba740c361d81da18e0ed6a26c205675209c36d8e675cbbbe6,2022-11,Gwent Police,Gwent Police,-2.983338,51.589508,On or near Marlborough Road,W01001692,Newport 011E,Investigation complete; no suspect identified
69fb44113ccec738afea509831900693decf9b2238be32839d893be828317ae6,2022-11,Gwent Police,Gwent Police,-2.994194,51.584903,On or near Commercial Street,W01001687,Newport 014D,Investigation complete; no suspect identified
3bf92ee00b1811fdd94dd9e74024b9f9543758b8cb242e53a46be66762f3fe64,2022-11,Gwent Police,Gwent Police,-3.223705,51.792014,On or near ,W01001438,Blaenau Gwent 004A,Investigation complete; no suspect identified
2567ad6d55c0b642fb754588d96fad0bab1ac22d97ab065fd2f1f948df01651c,2022-11,Gwent Police,Gwent Police,-2.950357,51.588260,On or near Delius Close,W01001610,Newport 015C,Investigation complete; no suspect identified
4746a5f01188a8a441071c37ef907c7519b491501450650941b1917aa78bfbba,2022-11,Gwent Police,Gwent Police,-3.017745,51.821986,On or near ,W01001579,Monmouthshire 001E,Investigation complete; no suspect identified
0409e35c9f5acfbb3c1a381d6bd845853fed686bd981ffc7b8429d22feff1a0b,2022-11,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
f7432876b4275ebe6a4cfa65944cc4b57ee4f770dcbd6d289fa926223d8adb59,2022-11,Gwent Police,Gwent Police,-3.183530,51.740104,On or near River Row,W01001451,Blaenau Gwent 007B,Investigation complete; no suspect identified
fe7dd898c749346425dcfd51d051336faa4e1aaf61a1d936d7c6b063e7bb3421,2022-11,Gwent Police,Gwent Police,-2.194795,52.628449,On or near Gorsty Hayes,E01029627,South Staffordshire 008D,Investigation complete; no suspect identified
aec88f0da120235f136a2d012498cdcf36daca6b0dcbc3b5f79a33d6dcafbf14,2022-11,Gwent Police,Gwent Police,-3.179896,51.557574,On or near Graig Road,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
55d6a488af44c01760412fce33fef6271184d4e37999e61dec596f47f1555950,2022-11,Gwent Police,Gwent Police,-3.017030,51.563685,On or near Partridge Way,W01001689,Newport 019D,Investigation complete; no suspect identified
90743d3fc30970e42f305a5ce6fbdff8de2c1bac27ba047ceba3320e4cd6ac43,2022-11,Gwent Police,Gwent Police,-3.168240,51.595267,On or near Addison Way,W01001346,Caerphilly 020D,Investigation complete; no suspect identified
921c42978d58e8693e4078382a28cc82f946954fb4b7dca2d87b52cc2dd70187,2022-11,Gwent Police,Gwent Police,-3.007400,51.616207,On or near ,W01001651,Newport 002A,Investigation complete; no suspect identified
ab2ffb3c2d513e8faf9b30d9b8d6c9b549e9153bb6bc4fdae6aefe9d3e9823c1,2022-11,Gwent Police,Gwent Police,-2.998995,51.584682,On or near Jones Street,W01001685,Newport 014B,Investigation complete; no suspect identified
a4e56e1b534fd411a1626ea92109069c09a18a95dd38508f8a6a7d3255096f50,2022-11,Gwent Police,Gwent Police,-3.002168,51.595724,On or near Power Street,W01001684,Newport 006E,Investigation complete; no suspect identified
aca6530488058a30ca8a80863544ee4f7e6f9e56f533f52cdf8afcbc77adc1de,2022-11,Gwent Police,Gwent Police,-3.003636,51.569294,On or near Greenwich Road,W01001660,Newport 018B,Investigation complete; no suspect identified
d67390bee00517d1e6f60be4879a3fab7241fc62eed2b782339bce18a851c64a,2022-11,Gwent Police,Gwent Police,-2.930530,51.599146,On or near Fisher Close,W01001664,Newport 010A,Investigation complete; no suspect identified
cdbdfcddd0f95f51edcd7e132853266dbde5e2ef0b2ce94ce3dbbeae33a620d3,2022-11,Gwent Police,Gwent Police,-3.209354,51.671199,On or near Marianwen Street,W01001352,Caerphilly 007A,Investigation complete; no suspect identified
828a59bc7b09236c1eea360feed02d890beb3a4cfcc7d100128bb393d1bfd5a3,2022-11,Gwent Police,Gwent Police,-3.288321,51.770823,On or near Pen-Y-Dre,W01001428,Caerphilly 001E,Investigation complete; no suspect identified
c760defc8c010978abad07e1f950e50cfb246b69ff9947a7f9101d73053fadb6,2022-11,Gwent Police,Gwent Police,-3.221802,51.590460,On or near Waun Draw,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
b271d1cdada3085cd1a7591a61fbbdeb7819ddf1aea274728f278f2e083e9cd7,2022-11,Gwent Police,Gwent Police,-3.096098,51.604245,On or near Commercial Street,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
7371bdea15aae2f3d6fae6e7c0f33eff74ea5913fed728d554c725af2f287db1,2022-11,Gwent Police,Gwent Police,-3.054778,51.654311,On or near Bristol View Close,W01001502,Torfaen 011E,Investigation complete; no suspect identified
bbf0615b01dd3d0937f1e3300f612574ef558aee607cab074d0377a157e63377,2022-11,Gwent Police,Gwent Police,-2.678256,51.640618,On or near ,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
9e19978bc4bf9f6c344a7ea77de1ade8ab7b874105e59739fb8f7ddc2ffb2bb4,2022-11,Gwent Police,Gwent Police,-3.225811,51.801793,On or near Phillips Close,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
b6f3df720c39835edce6ff5238f2d3e37d5d37891d244a0a7be84933860951e0,2022-11,Gwent Police,Gwent Police,-3.151514,51.697596,On or near Philip Street,W01001358,Caerphilly 006C,Investigation complete; no suspect identified
3758bc0411864c2ac8a963634360b7495610d124ccb2339e232871dd362f5e4d,2022-11,Gwent Police,Gwent Police,-3.126504,51.621562,On or near Carlton Terrace,W01001354,Caerphilly 014D,Investigation complete; no suspect identified
16540ae404e3f2dc5b1e1f67d30b5aea09704cd0dbbed3949f334cb1c92f2216,2022-11,Gwent Police,Gwent Police,-3.048591,51.651201,On or near Barnets,W01001502,Torfaen 011E,Investigation complete; no suspect identified
c02ea2af5ac447cd7f067231982ec0834056a760d407b39760ba0703cc7b6ddb,2022-11,Gwent Police,Gwent Police,-2.920968,51.591075,On or near Cae Twmpin Road,W01001649,Newport 004D,Investigation complete; no suspect identified
319b6089c4b14746dccf334c83061ee7d9d98405b7e2c4b2a54e6962a602d383,2022-11,Gwent Police,Gwent Police,-3.019794,51.572455,On or near Hazlitt Close,W01001632,Newport 017D,Investigation complete; no suspect identified
52354387b01650e3e407ba4d939dc6ced0420487ba592aec4b1a75f3f8aee156,2022-11,Gwent Police,Gwent Police,-3.281310,51.756621,On or near Lady Tyler Terrace,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
5fb9ec8bfc9824301678ff1a433cde2d8e8e1ceff94db1764b4a8bd1af7be2d3,2022-11,Gwent Police,Gwent Police,-3.219649,51.803440,On or near Maple Way,W01001470,Blaenau Gwent 001D,Investigation complete; no suspect identified
5ded351ab20b81854f5ba7285f1c6feeece3d624a1a16c42141dacfe0fa3f523,2022-11,Gwent Police,Gwent Police,-3.004914,51.660548,On or near Garw Row,W01001495,Torfaen 008C,Investigation complete; no suspect identified
40f2d69e4c2a2b378ae1b508a6b2242b2d2013af3282b24c345cd73ec6f1eadf,2022-11,Gwent Police,Gwent Police,-3.154967,51.768946,On or near Brynheulog,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
5c96355575297c161b7fa7836af99a17da4007c5226feab9592907e417242718,2022-11,Gwent Police,Gwent Police,-3.131751,51.727856,On or near Queen Street,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
7ce3ef0c5c205cb1a75fca6b24a82db40b5aa6158d1af9d1562955aef5254dd8,2022-11,Gwent Police,Gwent Police,-3.010815,51.693784,On or near Blodwen Road,W01001511,Torfaen 005B,Investigation complete; no suspect identified
041dff7f7dbc8dbf528378bdc573afba8a267f8c900096bd8a3a16e343d2f8c8,2022-11,Gwent Police,Gwent Police,-3.183996,51.790038,On or near Golf Road,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
00d0a9c3fc78695a2dc3bd08899ae253cb5ad8f63c1d1137cf8c7b7e76a1cb10,2022-11,Gwent Police,Gwent Police,-2.939888,51.575478,On or near Spencer Way,W01001649,Newport 004D,Investigation complete; no suspect identified
e7c188b3866d12271b9d7725be6cbc6f91c6c8c0217e46e0d3b3dd022e4b7acf,2022-11,Gwent Police,Gwent Police,-3.045234,51.644128,On or near Ffordd Fairwater,W01001497,Torfaen 011A,Investigation complete; no suspect identified
faad2147f140152e5fd4a539ce3e7f9a6a031b4fd52b6b80ace28a1803b819d8,2022-11,Gwent Police,Gwent Police,-2.970760,51.600097,On or near Rembrandt Way,W01001615,Newport 005B,Investigation complete; no suspect identified
c8419f482f3e225140ecf9553e87093325be36faa57e7730d6d52611bf447638,2022-11,Gwent Police,Gwent Police,-3.002742,51.599460,On or near Goodrich Crescent,W01001684,Newport 006E,Investigation complete; no suspect identified
2962929adbe0011ad526200b78d15adb1993605bf898323d837d6586f64f83dd,2022-11,Gwent Police,Gwent Police,-3.380103,51.523279,On or near Pen Hendy,W01001226,Rhondda Cynon Taf 031F,Investigation complete; no suspect identified
f4cc246d711fe371341f19cf18972761044c037b3d601f2e8a42c90a755a1a95,2022-11,Gwent Police,Gwent Police,-3.190580,51.661970,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
232449c02ff49f36e46ad12329e7e8c5821f122aa94e3361eaa544bcb0ab65ee,2022-11,Gwent Police,Gwent Police,-3.033338,51.611630,On or near Helford Square,W01001619,Newport 003C,Investigation complete; no suspect identified
5b39befebfb81f34f7f1e33bfd2991db64e911b43777ec2c2c85663b2b2ecb54,2022-11,Gwent Police,Gwent Police,-2.667611,51.628234,On or near Celandine Court,W01001592,Monmouthshire 008D,Investigation complete; no suspect identified
763fd103d3f2ba206d81587569f1026e3fadb4a0e56f792823ecc2f15a67275d,2022-11,Gwent Police,Gwent Police,-3.017353,51.638223,On or near South Road,W01001504,Torfaen 013A,Investigation complete; no suspect identified
ce67fdddbeb493bd44e5df7530d41f32978f120d10f330d60cc4609dc297153e,2022-11,Gwent Police,Gwent Police,-3.225116,51.578430,On or near ,W01001370,Caerphilly 023A,Investigation complete; no suspect identified
f1baf0197cf4cff132617abf56738f59d75fb238b0d2e06d166af7b89a9b9645,2022-11,Gwent Police,Gwent Police,-3.164444,51.593623,On or near Grays Gardens,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
ff739f9c224c5429614b3a21caea77afc07bf5a56a91d88ea36102934cb89633,2022-11,Gwent Police,Gwent Police,-2.973352,51.582893,On or near Caldicot Street,W01001644,Newport 013C,Investigation complete; no suspect identified
cb52b65ac63a36f8220642026359e4250e8b971e81a07b42fb2d6e1304c4e691,2022-11,Gwent Police,Gwent Police,-3.024390,51.653049,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
55a4e47c68c826c0e30eb1e170baefea1573c9ba6f714a4be5213d43b943886b,2022-11,Gwent Police,Gwent Police,-3.042032,51.645685,On or near Heol Windsor,W01001498,Torfaen 011B,Investigation complete; no suspect identified
ab362ba66262f7b0da477752f33c8d1fb0aac239e136ce2d4b97ff710eb5ff89,2022-11,Gwent Police,Gwent Police,-3.218189,51.680333,On or near Orchard Lane,W01001387,Caerphilly 007C,Investigation complete; no suspect identified
6fe890a2669f5df74647841d3ca63147b09a1c439c4af55db872e086f9628d7d,2022-11,Gwent Police,Gwent Police,-2.945483,51.594738,On or near Springfield Drive,W01001665,Newport 008D,Investigation complete; no suspect identified
0d151b2293c3726f0209141702b49aba9f91088bc073e9fe9b15b278cccdbb7b,2022-11,Gwent Police,Gwent Police,-2.753715,51.596029,On or near ,W01001908,Monmouthshire 010G,Investigation complete; no suspect identified
ad734f082362de25c0235732066e5151256887cd3e7883cc79460958d08b5c3a,2022-11,Gwent Police,Gwent Police,-3.167863,51.779536,On or near Dale View,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
9f7ef490fed40de9aa5010f3a682e6136e2479445585a01ed7982dcf1320a232,2022-11,Gwent Police,Gwent Police,-3.194598,51.666594,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
91533419f820eea040f0316a3558c7db1f4e656a70e6b8efd6b482bf582586ff,2022-11,Gwent Police,Gwent Police,-3.006174,51.645629,On or near Llangorse Road,W01001508,Torfaen 013C,Investigation complete; no suspect identified
3e629e047fca48bb3640a71590daf1b5be29443320f6045985712a87dcb144d2,2022-11,Gwent Police,Gwent Police,-2.714648,51.813502,On or near Priory Street,W01001554,Monmouthshire 004C,Investigation complete; no suspect identified
686830db0f056375563f32cf3899a8b7fe9937de73cd0343e545402f5fd3b9db,2022-11,Gwent Police,Gwent Police,-3.214664,51.577217,On or near ,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
ef66c96e15fc0224baadbeb944d3f16f3ed8ce94685c4f23104ce4194eeadeb2,2022-11,Gwent Police,Gwent Police,-3.133303,51.731437,On or near Park Place,W01001435,Blaenau Gwent 008A,Investigation complete; no suspect identified
bea0dba9fcf78272889d304c1d642c17820b54b27b3d22858571b1762c04a8fd,2022-11,Gwent Police,Gwent Police,-2.950260,51.577381,On or near Fosse Close,W01001646,Newport 015E,Investigation complete; no suspect identified
c0e571e39cf364c101716aa21c67b6b0ee6b1e4bee632dedb5b8ef3d41a10655,2022-11,Gwent Police,Gwent Police,-3.002706,51.611608,On or near Laurel Crescent,W01001655,Newport 002E,Investigation complete; no suspect identified
e10ba9aa5567dd49d0f5a045820b37d12a3a27727522722251b84b3b1e222c41,2022-11,Gwent Police,Gwent Police,-3.258569,51.663534,On or near Claerwen,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
054a5d679b1297ff3fbf23a8665fa3ccdef2e12b7df12e9eb214e392e9717304,2022-11,Gwent Police,Gwent Police,-2.993431,51.588299,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
4714b567007ac7fae8783ab0a3c303d866b7ade78e6db6d4981458c6cc269beb,2022-11,Gwent Police,Gwent Police,-2.999810,51.597452,On or near ,W01001681,Newport 006B,Investigation complete; no suspect identified
68b3e1ad12dac9a108083e4897bebd0545e9f42b37e982d57815a88034cfcaf8,2022-11,Gwent Police,Gwent Police,-3.034512,51.576893,On or near Golden Mile View,W01001671,Newport 016D,Investigation complete; no suspect identified
f38dbab5f37fc88db4367285022a3fa61041bf82674c9be0a8dfab7aba157767,2022-11,Gwent Police,Gwent Police,-3.121611,51.636967,On or near Nantcarn Road,W01001329,Caerphilly 014C,Investigation complete; no suspect identified
f5a24aa34dcdd2063a9ce3822704510638b13c59f5a51f5a4014ed6fcb93d7b3,2022-11,Gwent Police,Gwent Police,-2.987947,51.587024,On or near Rhosyn Close,W01001693,Newport 013E,Investigation complete; no suspect identified
91c8a9b8087bfa666b67dd4bb8e17a4d2975c985c01a6ab04bcb24e5a6a856c3,2022-11,Gwent Police,Gwent Police,-3.028949,51.817654,On or near ,W01001564,Monmouthshire 003D,Investigation complete; no suspect identified
c48bb695b210c3efc6fb05d32f697924d662609a2733fd097611ea95f0bbdd1a,2022-11,Gwent Police,Gwent Police,-3.196428,51.665820,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
a214e0567b4d010edc2db4fb1f17fb53f36672e408b43d636aa7b4103eb0152e,2022-11,Gwent Police,Gwent Police,-3.218432,51.571864,On or near Station Terrace,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
d4a6c8e9ee00f2590052d937bc7b99303a468e0b1c93a45aac2dcc735f764d7b,2022-11,Gwent Police,Gwent Police,-3.051063,51.657464,On or near Leadon Court,W01001536,Torfaen 009C,Investigation complete; no suspect identified
cc71d9cd31cae783429547356781398ac266d1cda0d399919115c310e5a9a134,2022-11,Gwent Police,Gwent Police,-2.995745,51.587830,On or near Skinner Lane,W01001687,Newport 014D,Investigation complete; no suspect identified
89cd2aac1b088f13648a192ed7edf56fd81433098714d68535d7dd14238be77a,2022-11,Gwent Police,Gwent Police,-3.245825,51.720731,On or near Tir-Phil,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
dd721ec7dfbe28447d4b711a43ac59f04d7113d3b339bd3d49964b600b59f215,2022-11,Gwent Police,Gwent Police,-3.210739,51.804899,On or near Beechfield Close,W01001441,Blaenau Gwent 001B,Investigation complete; no suspect identified
7a5c47137b7a2784b0c7fbbc25a63cbef488ca160739f17db21f766c536a4043,2022-11,Gwent Police,Gwent Police,-3.021502,51.653697,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
05d0ab2855cd12e552aa1dec7ad7d803b4de4475b1d0d24f8b09ea51c23b6813,2022-11,Gwent Police,Gwent Police,-3.279619,51.758303,On or near Nant Celyn,W01001375,Caerphilly 001B,Investigation complete; no suspect identified
5cd8ee1e223a0082a12f33a9fd87d033750190e1f6a58509b942339ea61f7ef9,2022-11,Gwent Police,Gwent Police,-3.221986,51.796537,On or near Heol Waen,W01001471,Blaenau Gwent 001E,Investigation complete; no suspect identified
0b7c5556e3aaf75d6358df3d366025f11cd4df8fca5d71d41c993604634d28b6,2022-11,Gwent Police,Gwent Police,-2.990802,51.592197,On or near East Usk Road,W01001676,Newport 007B,Investigation complete; no suspect identified
7354eb0b6de81df293df00f558863f0bafb4de5472aac32e896649ef06ea2b42,2022-11,Gwent Police,Gwent Police,-3.234571,51.636517,On or near ,W01001434,Caerphilly 013F,Investigation complete; no suspect identified
dfea2cf5cbdd6709876ae0a97888ef101860fe0025227eecd24e83039ca82d80,2022-11,Gwent Police,Gwent Police,-3.016111,51.829958,On or near Ysguborwen,W01001558,Monmouthshire 002C,Investigation complete; no suspect identified
208bf0b83a93f931e86070d21d8eeaaf67c92ddbf519410481eeffc3a1229c83,2022-11,Gwent Police,Gwent Police,-3.235110,51.578676,On or near Second Avenue,W01001396,Caerphilly 023D,Investigation complete; no suspect identified
c2c66cb9917dbd4f507d41bfe2f803ce295cf347f993cb4908cf1eee077cf091,2022-11,Gwent Police,Gwent Police,-3.051653,51.577982,On or near Fort View,W01001637,Newport 016B,Investigation complete; no suspect identified
fd35ce89a8bb380e32118e0ac0a6e21b84d1f7d7516f82ae630d41c1e26a0d66,2022-11,Gwent Police,Gwent Police,-3.005721,51.838445,On or near Poplars Court,W01001571,Monmouthshire 001D,Investigation complete; no suspect identified
6e81e22feafb53260d28adc25f04bab9e5549cdb307f1ec75bff31565fe1ce0c,2022-11,Gwent Police,Gwent Police,-3.045205,51.662992,On or near Sycamore Place,W01001538,Torfaen 009D,Investigation complete; no suspect identified
