Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
8f61cb4f1e556120622564363eb05d096729dd0ad827ab54cd25bfaf33aaa391,2022-12,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
8ba190ded4153c2c39b02de1aba9c7fb28fddbff72ba8d8c7c57280bb0830964,2022-12,Gwent Police,Gwent Police,-3.043273,51.639928,On or near Willins,W01001492,Torfaen 012A,Investigation complete; no suspect identified
2907ffd3ac1fefd307b03c80f0f21bd3d5f99f3fc78c9ccec33234ff696287f0,2022-12,Gwent Police,Gwent Police,-2.763036,51.606856,On or near Vernon Grove,W01001542,Monmouthshire 009A,Investigation complete; no suspect identified
13d06f6d1a9e9e3f794b53ad62ea3457b90a58688ce65e10345f16c62a6cd7bc,2022-12,Gwent Police,Gwent Police,-3.244425,51.781260,On or near ,W01001475,Blaenau Gwent 003D,Investigation complete; no suspect identified
4111bcca8b2c08fea3939c8e03049a4d13d63aedd3115439dc778295e9156b8b,2022-12,Gwent Police,Gwent Police,-2.968001,51.583737,On or near Liscombe Street,W01001643,Newport 013B,Investigation complete; no suspect identified
34a424199d5ffecb6d2a566773e5119bf56a966c794b9961f8330f5af80cb17a,2022-12,Gwent Police,Gwent Police,-2.941967,51.552469,On or near Nash Road,W01001647,Newport 015F,Investigation complete; no suspect identified
41f810f1399d45ec6e1e60275101558f58e7b78f85718fc9c743bfd1fb776c1b,2022-12,Gwent Police,Gwent Police,-3.224856,51.779396,On or near Penlas,W01001457,Blaenau Gwent 004D,Investigation complete; no suspect identified
6abc2df49b0b4c25edba8cb909ee67ea1af0893b6164792936705b4b4a74ddf4,2022-12,Gwent Police,Gwent Police,-2.950103,51.585043,On or near The Redlands,W01001610,Newport 015C,Investigation complete; no suspect identified
d93a6d9de4a2110cd0a27b868a273d7705d9a811f55f4f6eeee8145407b37c64,2022-12,Gwent Police,Gwent Police,-2.995745,51.587830,On or near Skinner Lane,W01001687,Newport 014D,Investigation complete; no suspect identified
0e4229d49e61bb23055329aa5db7637930690e477c8c647a7198e0084419d8ab,2022-12,Gwent Police,Gwent Police,-2.943583,51.577570,On or near ,W01001646,Newport 015E,Investigation complete; no suspect identified
990c020eec5b8e797efd391aa411ec6f7d854f9611f97ca38910156f4fb2172a,2022-12,Gwent Police,Gwent Police,-2.979454,51.601535,On or near Denbigh Road,W01001677,Newport 007C,Investigation complete; no suspect identified
f10fa1f6a444f025f4af1ec11c727b522d7c2ecbdd5d1b8834ac7d347df73be5,2022-12,Gwent Police,Gwent Police,-2.931916,51.588570,On or near Fred Edwards Close,W01001666,Newport 010B,Investigation complete; no suspect identified
1bca94f6ba5f96b5752a9d122d1f26b9502ba4da8b2b1d74e674c473bff97227,2022-12,Gwent Police,Gwent Police,-3.207444,51.707581,On or near Markham Terrace,W01001334,Caerphilly 005A,Investigation complete; no suspect identified
1218c3a270d230bbabba397bebed1c7d9275a142a8fa79403737aa27090ef34b,2022-12,Gwent Police,Gwent Police,-3.302158,51.774717,On or near ,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
cb0b319eb8daeb1f1dacfee3eaff18dc8e3c0e8da0a167d6132ed6603b1982b8,2022-12,Gwent Police,Gwent Police,-3.209047,51.586869,On or near Parc Avenue,W01001372,Caerphilly 022B,Investigation complete; no suspect identified
55594ca49122999f22b9ac938cefd7b74b32df342ce24f84d4a4ad087aa52f3f,2022-12,Gwent Police,Gwent Police,-2.987924,51.591268,On or near ,W01001693,Newport 013E,Investigation complete; no suspect identified
0ade8636eb0f5c06db290dff6d60dacaf47ebacce723298b92e7ba736c47ce6c,2022-12,Gwent Police,Gwent Police,-2.967222,51.587151,On or near Wyeverne Road,W01001611,Newport 011A,Investigation complete; no suspect identified
663ce25aa9f1e86ead3f5742dc467f5a84469fcbdf2bdc8a0d1463ef0529c40e,2022-12,Gwent Police,Gwent Police,-3.210148,51.572903,On or near Poplar Road,W01001425,Caerphilly 024D,Investigation complete; no suspect identified
c56ce499bd95b5a821d0bd3fe78d449fca46d00dcb3313375a1425409a3d510b,2022-12,Gwent Police,Gwent Police,-3.025502,51.686814,On or near Windsor Road,W01001515,Torfaen 006B,Investigation complete; no suspect identified
0ce3d3b3a0a1e332763a19af7690b95170682757df878bf13cb58e4e2246955e,2022-12,Gwent Police,Gwent Police,-3.202946,51.584306,On or near Bryn-Rhedyn,W01001420,Caerphilly 022D,Investigation complete; no suspect identified
762e58679e4128929a3bd0b763abb875590758b9b58a1f014779e094aa6e48d8,2022-12,Gwent Police,Gwent Police,-3.021502,51.653697,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
1c57d283cc7a2fb4f918310274e08883e3e1c514e95b7847e67e1e23d9bcb89d,2022-12,Gwent Police,Gwent Police,-3.167696,51.780383,On or near Beaumont Close,W01001468,Blaenau Gwent 005E,Investigation complete; no suspect identified
22b08a8b065036399257edec75a125fc41c5507317c5e27969604180e1940c50,2022-12,Gwent Police,Gwent Police,-3.212872,51.649169,On or near Lon Tredegar,W01001369,Caerphilly 012D,Investigation complete; no suspect identified
986b548f75bab993a3828e2080da134ead70ff0872cfd60290866e39deb96602,2022-12,Gwent Police,Gwent Police,-3.153787,51.764165,On or near East Pen-Twyn,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
c2c4a07267c8f18d61edd4a408cad12e9f2a2419f41ca6d2e9a6ff5a2c742684,2022-12,Gwent Police,Gwent Police,-2.931279,51.594824,On or near ,W01001664,Newport 010A,Investigation complete; no suspect identified
692daae62aa3ff6b21dd7c42dd5bb53932b9e1aaec60099ea9afa9457795d25c,2022-12,Gwent Police,Gwent Police,-3.292006,51.653630,On or near Clos Cae Pwll,W01001379,Caerphilly 013C,Investigation complete; no suspect identified
b7c6c662384be1b1e0e4f6273042057fcf159fed66f3338e442b1d5d4832e311,2022-12,Gwent Police,Gwent Police,-3.173114,51.658322,On or near A4048,W01001401,Caerphilly 011A,Investigation complete; no suspect identified
0d8bf89ca18635f2f57adf7d0087986d8955053aff65b58d1a97b334ba3cf0ec,2022-12,Gwent Police,Gwent Police,-3.040970,51.702773,On or near Commercial Street,W01001524,Torfaen 004D,Investigation complete; no suspect identified
d46a8c2d2f386f623d8a64a44da0b7f95ca185ac7fe9018577561179f75070ac,2022-12,Gwent Police,Gwent Police,-3.064696,51.725902,On or near St Francis Manor,W01001486,Torfaen 002E,Investigation complete; no suspect identified
e64ee4487551896663b3325f179b0c68bd163a5e9e02d02b681118793cd47544,2022-12,Gwent Police,Gwent Police,-2.990628,51.591488,On or near ,W01001676,Newport 007B,Investigation complete; no suspect identified
377737bd3ca5caf94ee610bba22cde2fcad7d05404784a04599acf3d858941db,2022-12,Gwent Police,Gwent Police,-3.242944,51.686395,On or near Heol Caradoc,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
7e4c9d71663eebf4c9b45af10ee67d4f4af597c1fc221c4744788203f8f5106b,2022-12,Gwent Police,Gwent Police,-3.042156,51.698644,On or near ,W01001491,Torfaen 004A,Investigation complete; no suspect identified
285e519490b0187face020edb26517e93a715b47260b0a2d6cf04a12ec510c01,2022-12,Gwent Police,Gwent Police,-3.177672,51.798302,On or near Chapel Street,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
21790890bac8852c0beec01b77e11e0cdddff9c90aca372ee3016b19a2561a89,2022-12,Gwent Police,Gwent Police,-3.038477,51.700034,On or near Clarence Street,W01001524,Torfaen 004D,Investigation complete; no suspect identified
fc8cb12f0eb8f485d0e998f7d7cf17a83bc46dfa11a998fcbc06258c37cf6d98,2022-12,Gwent Police,Gwent Police,-2.993675,51.600130,On or near The Turnstiles,W01001683,Newport 006D,Investigation complete; no suspect identified
bbf150af98da1a017246561c57623eb8ad09b5a9de104d2f007800ff1afd0015,2022-12,Gwent Police,Gwent Police,-3.036590,51.611736,On or near Welland Crescent,W01001621,Newport 003E,Investigation complete; no suspect identified
8e03b2a688c9b06dd125047ffafb2fe7820c5ae3587e39caacf9183d58911d76,2022-12,Gwent Police,Gwent Police,-3.180685,51.793704,On or near Lakeside Avenue,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
8e4f82658d196d6a3561f75caa672087718bcd51103a1c8075eb1a3e5042b959,2022-12,Gwent Police,Gwent Police,-2.996177,51.580552,On or near ,W01001686,Newport 014C,Investigation complete; no suspect identified
7209f8efb6187006577b4ffa9f471fc1ebb72a8ef29756079fde39b343cfa39b,2022-12,Gwent Police,Gwent Police,-3.239012,51.782854,On or near Sirhowy Court,W01001473,Blaenau Gwent 003B,Investigation complete; no suspect identified
7004b0f117f04b40359738b7b261bd701717bb0242c5fd97915bb75b61166fdb,2022-12,Gwent Police,Gwent Police,-3.240177,51.723290,On or near Bedlwyn Road,W01001386,Caerphilly 002E,Investigation complete; no suspect identified
b82c2f950e78b824111fac44bc5cd0a9d6b9e1c55a2040de3f8393ef13691362,2022-12,Gwent Police,Gwent Police,-3.234434,51.719233,On or near Gorse Terrace,W01001384,Caerphilly 002C,Investigation complete; no suspect identified
f2aa1837e0de87c86d35b599c406283876cacfc92ebafa8b5bdeb4bb9dd06811,2022-12,Gwent Police,Gwent Police,-2.719813,51.808058,On or near ,W01001576,Monmouthshire 004D,Investigation complete; no suspect identified
77ac2daeb858f24b2587caa67c6db8d26aea1809ffd54c1c6c0d8e93316d86d5,2022-12,Gwent Police,Gwent Police,-3.215835,51.551335,On or near Wenallt Road,W01001852,Cardiff 004B,Investigation complete; no suspect identified
211aaedf0a1cf767219c57082339262def82cace77fba743ef4f13b81f996ef0,2022-12,Gwent Police,Gwent Police,-3.018350,51.645308,On or near Llantarnam Close,W01001506,Torfaen 010A,Investigation complete; no suspect identified
43e867d2062ed61eb9bf3e8662054e9d436fb4df87018c339e5e41848b36faf0,2022-12,Gwent Police,Gwent Police,-3.115734,51.635935,On or near ,W01001327,Caerphilly 014A,Investigation complete; no suspect identified
1023c4c8f82226a3605e7d88c99f4169611a1f739b65c41ba1ba7f841e855220,2022-12,Gwent Police,Gwent Police,-2.944325,51.578014,On or near ,W01001646,Newport 015E,Investigation complete; no suspect identified
e34377892836896cd5ff1dd97783c8d343cd51303298f1dfe0536a1ee7f40a19,2022-12,Gwent Police,Gwent Police,-3.057018,51.644337,On or near Cwrt Briallen,W01001499,Torfaen 011C,Investigation complete; no suspect identified
3e344fdc9d7f623a0d7e9f034c4464b698f2bb74f7088a34afa9e1c3156a9752,2022-12,Gwent Police,Gwent Police,-2.866615,51.616630,On or near ,W01001640,Newport 004B,Investigation complete; no suspect identified
352f6a3604a3a6506c6511c87ba20d127b06d83018fa20b531a66bf7ccd8b144,2022-12,Gwent Police,Gwent Police,-3.065336,51.751279,On or near ,W01001482,Torfaen 002A,Investigation complete; no suspect identified
54bc1c89ae4aabcaf362beccf6d93172a32bc68b8982cf59408d5fd06d8cbbc6,2022-12,Gwent Police,Gwent Police,-2.675511,51.637756,On or near Hardwick Avenue,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
ea42d64c97cc60976c13d3c8530ac0c8d102a025443d6b3c0d0e7f98f1963a75,2022-12,Gwent Police,Gwent Police,-2.998995,51.584682,On or near Jones Street,W01001685,Newport 014B,Investigation complete; no suspect identified
494e406bba3e865dc6001916d213f8b62543a50a93114e9dd7ac1fffe245e68e,2022-12,Gwent Police,Gwent Police,-3.137542,51.701877,On or near Pen-Y-Graig Terrace,W01001466,Blaenau Gwent 009C,Investigation complete; no suspect identified
b5e8d5705dd564c42f3a762f5a44cc8f68cbef5169b6027b4b02dba01d19db0d,2022-12,Gwent Police,Gwent Police,-3.053241,51.642258,On or near Tolpath,W01001499,Torfaen 011C,Investigation complete; no suspect identified
34259d1679e1a6fdec3978858229dc6d0f41b281103e6241357878d618fa3de3,2022-12,Gwent Police,Gwent Police,-3.046520,51.655410,On or near Usk Court,W01001536,Torfaen 009C,Investigation complete; no suspect identified
b03f193171818d7a9bf8ab95d7e728dd24653338b2fe177eb3c9ed4f4e9a6252,2022-12,Gwent Police,Gwent Police,-3.218780,51.582704,On or near Virginia Close,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
3cd8f21a122120f398245c93af3d9963bc6bc11b7ec85951cae36754eb9b447d,2022-12,Gwent Police,Gwent Police,-2.996375,51.586278,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
bdccf8415c0d9b59903c099e7a1272149f60daa0a1e6e065ecd39e1af8aef302,2022-12,Gwent Police,Gwent Police,-3.340218,51.764362,On or near Coedcae Row,W01001297,Merthyr Tydfil 002C,Investigation complete; no suspect identified
356be3ce053d3cd41ee55349402da7942147e3997c1c930239ff1961707fb869,2022-12,Gwent Police,Gwent Police,-2.900485,51.699427,On or near ,W01001596,Monmouthshire 006E,Investigation complete; no suspect identified
56e09070351ad772517e0ea585546fdb5d7cd2116eaa03e5becb1da5d3e7b790,2022-12,Gwent Police,Gwent Police,-2.999810,51.597452,On or near ,W01001681,Newport 006B,Investigation complete; no suspect identified
2ea454eda98e9488a41e5b396da55fd7426ea1298e43f9ff6d64254958a07ff8,2022-12,Gwent Police,Gwent Police,-3.196428,51.665820,On or near ,W01001350,Caerphilly 009C,Investigation complete; no suspect identified
a6f8adf5e86968bf8f064bc5adab3c3af6e5a8bec83859f5233f4423440b2866,2022-12,Gwent Police,Gwent Police,-2.955481,51.574535,On or near ,W01001647,Newport 015F,Investigation complete; no suspect identified
a75f36c69bed32843084cf88e6d47efb55f46dd3241a63344ed9e5880b171bbd,2022-12,Gwent Police,Gwent Police,-2.995911,51.586840,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
3100fe8f34610c58b029a2308e6a5388fc86140ec1777eaaf743feddb29df1a7,2022-12,Gwent Police,Gwent Police,-3.199190,51.753918,On or near Brecon Heights,W01001452,Blaenau Gwent 007C,Investigation complete; no suspect identified
9896a54797c0819fa47bbbd011d5b88b1040e254c4eeb879ec172fbf42b285e2,2022-12,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
631c0ae7443b5215b6bf325fda31028ceff655b86c365b9a8a541dcdac0d7c1e,2022-12,Gwent Police,Gwent Police,-3.222126,51.692260,On or near Cwrt-Coch Street,W01001326,Caerphilly 003B,Investigation complete; no suspect identified
fbe87467519fa6162b7b2a6263f2e35e77cbdefa0698b4577139cd527fd1236e,2022-12,Gwent Police,Gwent Police,-2.992486,51.587327,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
e12ab9df29084829451eae3bfb4886f6317f4ee1b6eb312bc844c5e5c01d8e8d,2022-12,Gwent Police,Gwent Police,-3.027773,51.610770,On or near Lambourne Way,W01001617,Newport 003A,Investigation complete; no suspect identified
93b9022e997d44698f1a986435d21d4936b1450229f9af9d8e2cbf16b7a3e550,2022-12,Gwent Police,Gwent Police,-3.242062,51.640421,On or near Ystrad Mynach,W01001432,Caerphilly 013D,Investigation complete; no suspect identified
9b800f4b4c78796a46c40450adb38d9da834e26c6e284c2c3b67a365de93997e,2022-12,Gwent Police,Gwent Police,-3.026795,51.662130,On or near Richmond Street,W01001522,Torfaen 007D,Investigation complete; no suspect identified
46b0da27317b3bb12f2872c1a3c97ae760974c6396d6ed0ae580af38d353149e,2022-12,Gwent Police,Gwent Police,-3.006254,51.609446,On or near Malpas Road,W01001654,Newport 002D,Investigation complete; no suspect identified
b87cc63457c1ed1f7b329e5b96158324d3939dfed6839001da1a6be2bfc57656,2022-12,Gwent Police,Gwent Police,-3.246992,51.589412,On or near Clos Cyncoed,W01001397,Caerphilly 019E,Investigation complete; no suspect identified
1088d4380166f2239e100205d2399388adb23772f64622d349c1e3437db993f7,2022-12,Gwent Police,Gwent Police,-3.179357,51.736145,On or near Graig Terrace,W01001451,Blaenau Gwent 007B,Investigation complete; no suspect identified
74218224f04b35dc8979f58cbe7de1429be7de8fb7acd3cefb3e72353d84abb6,2022-12,Gwent Police,Gwent Police,-2.965691,51.580969,On or near Hampden Court,W01001642,Newport 013A,Investigation complete; no suspect identified
246f022bc283680abf09e54aed1493c9fd48e61b6d9865bd9f6e40c18fb4eb7e,2022-12,Gwent Police,Gwent Police,-3.020569,51.569651,On or near Park Crescent,W01001632,Newport 017D,Investigation complete; no suspect identified
c1df518d793c73c2aea9b4546bdd01ec5ee8e57b2ad86102ca67c6c8b49ce68a,2022-12,Gwent Police,Gwent Police,-2.929167,51.593915,On or near Cot Farm Close,W01001666,Newport 010B,Investigation complete; no suspect identified
449a1717fdb82c4654cff59546e22e4aeb030b8a3dbda7ee941784904c054ec5,2022-12,Gwent Police,Gwent Police,-3.219166,51.667015,On or near ,W01001388,Caerphilly 007D,Investigation complete; no suspect identified
ef6fbb88245ec5cbaf367352a79e5ab1a8bf1b74385a2e0d5351c0b9402d4bc8,2022-12,Gwent Police,Gwent Police,-2.989145,51.577060,On or near Albion Close,W01001659,Newport 018A,Investigation complete; no suspect identified
1057688970254c81a5976520d5f5f328a65a382f8bff4d0d594db76bb94aee20,2022-12,Gwent Police,Gwent Police,-3.045381,51.577004,On or near Farriers Gate,W01001637,Newport 016B,Investigation complete; no suspect identified
a5a0ef1f9b6b6b74bf4f86932d09e5fc1e252149a5fdec72570893572367c218,2022-12,Gwent Police,Gwent Police,-3.024771,51.672407,On or near Wrens Nest Close,W01001520,Torfaen 007B,Investigation complete; no suspect identified
e78f4eb8323d5cad5a0cd5a3c5b640169b2e73a5c88bf7e126b3f17013ab748a,2022-12,Gwent Police,Gwent Police,-2.993517,51.580979,On or near ,W01001662,Newport 018D,Investigation complete; no suspect identified
fec2c291e695c0528af69a8b63db2e43f461e79973289848525d80702a3413f2,2022-12,Gwent Police,Gwent Police,-3.000674,51.588184,On or near ,W01001685,Newport 014B,Investigation complete; no suspect identified
f02ede2ad8d0e6a127b20e81ba5036fba39322f465a52f8a1769b331680692d2,2022-12,Gwent Police,Gwent Police,-3.155773,51.478857,On or near Bayside Road,W01001874,Cardiff 038D,Investigation complete; no suspect identified
e26f8334f27d1bf1f3cd109fb86ad215235984a46c01ea1cb899c043a97cd2ad,2022-12,Gwent Police,Gwent Police,-3.235366,51.681188,On or near Heol Fach,W01001339,Caerphilly 004D,Investigation complete; no suspect identified
eb45f09ed39e6e36a3d074c81d1222c110141f5cf503f87f913dd66c7d284011,2022-12,Gwent Police,Gwent Police,-3.210276,51.791416,On or near Cherry Close,W01001439,Blaenau Gwent 004B,Investigation complete; no suspect identified
a707cc2fdc6a4da09e23cdffe6a191427170d4542634d942c08bbf633f246be6,2022-12,Gwent Police,Gwent Police,-2.943033,51.812053,On or near St David's Crescent,W01001566,Monmouthshire 005A,Investigation complete; no suspect identified
f4f40250c22f8ccd7f93eb30233e7020cfe24b4ea9395f726ddc6d95e3550a3b,2022-12,Gwent Police,Gwent Police,-3.034729,51.608677,On or near Darent Close,W01001619,Newport 003C,Investigation complete; no suspect identified
6d5dcc6474d21aa172c8f1660e5e2875054c00cb0949903c3ef5ce4662ea7373,2022-12,Gwent Police,Gwent Police,-3.022278,51.682418,On or near Open Hearth Close,W01001517,Torfaen 006D,Investigation complete; no suspect identified
633b6eb2da1474c75f5b9e070109885207452e4be55f5a07bc16d470a79ea75b,2022-12,Gwent Police,Gwent Police,-2.677109,51.641415,On or near ,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
2ea77c9bbc6ff3e65f5da87d47dd575eb933231257978f4597be272bd7cb0b18,2022-12,Gwent Police,Gwent Police,-3.013561,51.643767,On or near Heol Cwrt,W01001506,Torfaen 010A,Investigation complete; no suspect identified
ccaa42a4e05204a6c4b540465ffa58c7a4227f97470179337968ca5310b81f86,2022-12,Gwent Police,Gwent Police,-2.998740,51.608548,On or near Yewberry Lane,W01001655,Newport 002E,Investigation complete; no suspect identified
5879d7a344dc255562a3f8a1cd2b1bcb1f715c426fdcd7ac94b536779f7389ae,2022-12,Gwent Police,Gwent Police,-3.017183,51.578951,On or near Melfort Gardens,W01001631,Newport 017C,Investigation complete; no suspect identified
