Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e7f1f67f2a10e521e66358a578d9436b338897a8cc4486ac99192857a494a5f4,2022-07,Gwent Police,Gwent Police,-3.001125,51.648711,On or near TWM BARLWM VIEW,W01001507,Torfaen 008D,Local resolution
f82caecc5c8211d4857e9517b6779ef239090d9fc494b69d40ea32126d6b9c32,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
ef640a99e3ae1ecc4e272a40f893d36613b338e4ae2282ab88f29ed3c07fd676,2022-07,Gwent Police,Gwent Police,,,No location,,,Unable to prosecute suspect
525bc1cd520336ff0af7f415e91672a05267b0dc4e8b17aa3bdf553cddc209e3,2022-07,Gwent Police,Gwent Police,,,No location,,,Investigation complete; no suspect identified
7193c91d4cf5b9ef02256b8f426c4b23885e2d07748862137c44c05a77360421,2022-07,Gwent Police,Gwent Police,-3.045579,51.647191,On or near FAIRHILL,W01001498,Torfaen 011B,Investigation complete; no suspect identified
0c96c2ff2f026694858ab8093094aa42800c705d99f7fce97440d71ea4d58219,2022-07,Gwent Police,Gwent Police,-3.230546,51.652241,On or near THE CLOSE,W01001364,Caerphilly 012B,Investigation complete; no suspect identified
51ef55ff895a635e0c8ac6c3f331e5a204c51f678ff08abc3ebc1d83c1d2c750,2022-07,Gwent Police,Gwent Police,-3.230183,51.662837,On or near Woodside,W01001415,Caerphilly 008B,Investigation complete; no suspect identified
6a83f12269c28edebafbfb175ab152692b79ae71225fa15d5c6993f9c404eae9,2022-07,Gwent Police,Gwent Police,-3.082958,51.607271,On or near Elm Drive,W01001408,Caerphilly 016B,Investigation complete; no suspect identified
6723fa12621b1bf94d24ad46e88b9666b816ba895a7d7cab02bc252ab429e423,2022-07,Gwent Police,Gwent Police,-3.010241,51.609493,On or near Hollybush Close,W01001654,Newport 002D,Investigation complete; no suspect identified
44acc61042df8f4bb388ed2da4cc23a814511c67ebe0a449faf08ffde7107dcf,2022-07,Gwent Police,Gwent Police,-3.229880,51.687944,On or near HANBURY SQUARE,W01001337,Caerphilly 004B,Investigation complete; no suspect identified
8e7dcada0259f356be402f4e720d719af0188a7bd1617bb2dff899d3732373f5,2022-07,Gwent Police,Gwent Police,-2.991369,51.585089,On or near Parking Area,W01001687,Newport 014D,Investigation complete; no suspect identified
e4b9986741032a18b348d895c545fde144c1fb84b2dbf6f3955c5456e51c10f1,2022-07,Gwent Police,Gwent Police,-3.152411,51.595613,On or near White Hart,W01001343,Caerphilly 021B,Investigation complete; no suspect identified
6dbe37edfcc93688bdf2c6720dda5bb658e1ac55c8722c5b73f7c11f3b92d494,2022-07,Gwent Police,Gwent Police,-3.229965,51.710288,On or near Herbert Street,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
61c0ebbd4d0f060f6e70919edff59b4f8df1b6b62c0d425a3600f47a7ae1b483,2022-07,Gwent Police,Gwent Police,-3.165960,51.593060,On or near Dickens Court,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
5b23120d502aa643791b380719381893dca79a4193f2513f54617a431c2a876b,2022-07,Gwent Police,Gwent Police,-2.963380,51.591112,On or near Beechwood Road,W01001608,Newport 008B,Investigation complete; no suspect identified
9d123677c8a91beb2d589cfabb0e29f8cae1f4d271df262391eeec10d064c394,2022-07,Gwent Police,Gwent Police,-3.140313,51.736099,On or near Ty Bryn Road,W01001453,Blaenau Gwent 008D,Investigation complete; no suspect identified
c57cb27302b3ee13d6a8fa91d72f9c9d6ba884dcb895bb9fca0dee4a5e900567,2022-07,Gwent Police,Gwent Police,-3.063898,51.725819,On or near LEWIS STREET,W01001486,Torfaen 002E,Investigation complete; no suspect identified
6003d5eaa26d5c9fb11262eadfe2773c62e4165ac9f13052ae17a3601448b87d,2022-07,Gwent Police,Gwent Police,-3.206907,51.776525,On or near Parking Area,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
ed472507e24cc46e06a69a9687891c2939ff3947de02d425cae863a136b98404,2022-07,Gwent Police,Gwent Police,-2.677139,51.640354,On or near Police Station,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
5b5182db2f021ee5fe2d4aea8b1350521f51a4263af0b49d4bc4c849dbcdaa6a,2022-07,Gwent Police,Gwent Police,-3.237060,51.717820,On or near LONG ROW,W01001385,Caerphilly 002D,Investigation complete; no suspect identified
d35a813cbe1f376b8b7d017d1d129e994e6bd72e7a7cde51c29e0472519f67d3,2022-07,Gwent Police,Gwent Police,-3.025368,51.655273,On or near GER-YR-EFAIL,W01001519,Torfaen 007A,Investigation complete; no suspect identified
73a76da1d22f896b72f835295e3861833c672403c955203de80eab3cff94be1a,2022-07,Gwent Police,Gwent Police,-3.156112,51.764987,On or near East Pentwyn Road,W01001444,Blaenau Gwent 005B,Investigation complete; no suspect identified
8455c9f2bb8e778dffa851c55b7f8decc4fe1b7f702ca67c9fd438710463de24,2022-07,Gwent Police,Gwent Police,-3.240741,51.588310,On or near Heol Aneurin,W01001393,Caerphilly 019D,Investigation complete; no suspect identified
e59c6b79444431b223b8dec17ec709d8c13e88eb5addf8ba752205d9d972b574,2022-07,Gwent Police,Gwent Police,-3.218101,51.588637,On or near Heol Gwaun Rhos,W01001371,Caerphilly 022A,Investigation complete; no suspect identified
339bfcbb7dd56f2f731eaca312669697780ea8b6e8a377f5e5cf03d7476d4c6e,2022-07,Gwent Police,Gwent Police,-3.028230,51.683373,On or near Glengariff Court,W01001515,Torfaen 006B,Investigation complete; no suspect identified
bd026af9b7e16c0d60f3448a272c74cba289f1aa4081c6812683b21088ae0816,2022-07,Gwent Police,Gwent Police,-3.211105,51.670732,On or near Cefn-Fforest Avenue,W01001352,Caerphilly 007A,Investigation complete; no suspect identified
c145dbd6bc65bf8d439d5c3f45756fa582834b4d9af236b24ffef0b470b2ab5a,2022-07,Gwent Police,Gwent Police,-3.042688,51.638342,On or near Oxtens,W01001492,Torfaen 012A,Investigation complete; no suspect identified
44d355dcf59b7765f3233864a90bbb6dc286ec644c09f2d86f71cf42e033ba30,2022-07,Gwent Police,Gwent Police,-3.207805,51.773495,On or near ,W01001460,Blaenau Gwent 007E,Investigation complete; no suspect identified
600a4102fb2196302cc0da0649ac0fc3611962f9bcfeb6c7bff72d38278c7cf8,2022-07,Gwent Police,Gwent Police,-2.993675,51.600130,On or near The Turnstiles,W01001683,Newport 006D,Investigation complete; no suspect identified
d13395fbc5d5945b601f872212ef2e0534e853a21ef04de130edb684872b3d52,2022-07,Gwent Police,Gwent Police,-2.925831,51.729973,On or near B4598,W01001560,Monmouthshire 006C,Investigation complete; no suspect identified
23eb20413780969611def086ecece1ed86e8364e0bd533ab8a3839ca9321337a,2022-07,Gwent Police,Gwent Police,-2.976123,51.588265,On or near Archibald Street,W01001612,Newport 011B,Investigation complete; no suspect identified
2894a006e70733d3aa3346bc11a4edd160c1e26366ff762270bf64ee435d38d4,2022-07,Gwent Police,Gwent Police,-3.025994,51.661238,On or near Commercial Street,W01001522,Torfaen 007D,Investigation complete; no suspect identified
f11ce8abb2743912b6a3ad321637e9e876a7fa55f7006e3d02372ccbd2126718,2022-07,Gwent Police,Gwent Police,-3.001261,51.595156,On or near HARLEQUIN DRIVE,W01001681,Newport 006B,Investigation complete; no suspect identified
9767e053d1f60d4647919786870d2115eee0b1ba40035a9eab6bd132945e00e0,2022-07,Gwent Police,Gwent Police,-3.023782,51.654837,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
9e221a4ed3a1563d03deef760c878cba534916b0128f1147b55f4db647804407,2022-07,Gwent Police,Gwent Police,-2.937408,51.597995,On or near Royal Oak Drive,W01001663,Newport 008C,Investigation complete; no suspect identified
0d5e47778554b09a723901472e182e4a3bda0ebd8b28a721f9f9bd7e59cce656,2022-07,Gwent Police,Gwent Police,-3.038539,51.647145,On or near ,W01001526,Torfaen 010B,Investigation complete; no suspect identified
e8bd2ffaf9b236cdab7a02593a7942d52e8af63e652ea8c453aa347006cff9a0,2022-07,Gwent Police,Gwent Police,-3.010297,51.574920,On or near Lyndhurst Avenue,W01001629,Newport 017A,Investigation complete; no suspect identified
d2dcc4d172d38d0ef62aad634326cfa0712f32f7ce9a2bcf4d0836bb60b01d83,2022-07,Gwent Police,Gwent Police,-3.021307,51.828060,On or near Sports/Recreation Area,W01001546,Monmouthshire 002A,Investigation complete; no suspect identified
be2a79a8c3a190a43e46cf391c944e2a5d7ea9de2f3679965913d37a3d9dbf9c,2022-07,Gwent Police,Gwent Police,-3.283595,51.652689,On or near Station Terrace,W01001378,Caerphilly 013B,Investigation complete; no suspect identified
bea4cbfe7e42200cacd8d8c0d5ee9236b520f331a5738fe08ed8f4a97c2528ac,2022-07,Gwent Police,Gwent Police,-3.009392,51.691739,On or near ,W01001511,Torfaen 005B,Investigation complete; no suspect identified
27f3ba1b9e0545de3cfd747ace622fb6e6f25fece720bf25fd8bf870af3ef2c0,2022-07,Gwent Police,Gwent Police,-3.033338,51.611630,On or near Helford Square,W01001619,Newport 003C,Investigation complete; no suspect identified
44446903540ad7891b63ff02a68220e6b880644607b5e4d501f0ace968bb5a74,2022-07,Gwent Police,Gwent Police,-3.038121,51.665528,On or near TY PWCA ROAD,W01001537,Torfaen 007E,Investigation complete; no suspect identified
9924ee4eb7cfacf997a41271d6252b44440b08777e2412bf38815c5b318447ca,2022-07,Gwent Police,Gwent Police,-3.255191,51.768250,On or near GAINSBOROUGH ROAD,W01001479,Blaenau Gwent 006D,Investigation complete; no suspect identified
3787a72f47da52af0c4b0d454f1a911403b6c618ec6d2e69e17bbcbddf71ef80,2022-07,Gwent Police,Gwent Police,-2.987163,51.590159,On or near CEDAR ROAD,W01001693,Newport 013E,Investigation complete; no suspect identified
e6ad8f87a56578f6599485a0ced0ecba1b2f744d6bcf16fed00c24ef86f7314c,2022-07,Gwent Police,Gwent Police,-2.989171,51.574911,On or near JAMES STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
1bd2e512909a2d5bc157a7096ff4d0fd886d1be5326c9cc3caddfc695fd9a240,2022-07,Gwent Police,Gwent Police,-3.021790,51.654288,On or near Supermarket,W01001506,Torfaen 010A,Investigation complete; no suspect identified
c54cd798de7e51575ba8bb35992c8826acb512d326f8ae29012c5831cf6b8785,2022-07,Gwent Police,Gwent Police,-2.996375,51.586278,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
fad2aa95c48c1f8813c7438132e581bd33fe656d04c972450f842b930ab3247f,2022-07,Gwent Police,Gwent Police,-2.992917,51.579950,On or near HERBERT WALK,W01001662,Newport 018D,Investigation complete; no suspect identified
7ab875d0888a5221fad20588954ef8c7546df73e6fd340d91077590a5705fab3,2022-07,Gwent Police,Gwent Police,-2.982372,51.600252,On or near ORCHARD GARDENS,W01001680,Newport 007E,Investigation complete; no suspect identified
ed285b8315a97b4134d16042f1845213c5185a4804eaf490dcf429c9fda8a34a,2022-07,Gwent Police,Gwent Police,-2.999266,51.589140,On or near Casnewydd,W01001685,Newport 014B,Investigation complete; no suspect identified
8f29be749ba4a0a3210c014aa932c27f43ece901081c36ed247d802b846bf072,2022-07,Gwent Police,Gwent Police,-3.213134,51.578806,On or near ,W01001422,Caerphilly 022F,Investigation complete; no suspect identified
c0a205e8684e387f0d38c2230806a43e5c57e8984427eb0260d37c5d4e99d262,2022-07,Gwent Police,Gwent Police,-2.988447,51.576814,On or near TEMPLE STREET,W01001659,Newport 018A,Investigation complete; no suspect identified
39561029f2742dc07fc6177943a1f4c05c8eac04e20a865aa69eb134bb9d2eac,2022-07,Gwent Police,Gwent Police,-3.165960,51.593060,On or near Dickens Court,W01001345,Caerphilly 021C,Investigation complete; no suspect identified
d3dbdad0ece868cafcf0ed78f41f72c2c9ed64637617e8efbcbc886621ac0463,2022-07,Gwent Police,Gwent Police,-2.837743,51.587626,On or near Petrol Station,W01001573,Monmouthshire 011B,Investigation complete; no suspect identified
8af80ca87fe94618faec1a409d6850efe701465c2acf0b522c551a14ebfbec94,2022-07,Gwent Police,Gwent Police,-3.035355,51.621566,On or near PENTRE LANE,W01001622,Newport 003F,Investigation complete; no suspect identified
967f5600979b208bc032e9e4ddf69ac226681bed1f46a5cecfbfdd40fecb6664,2022-07,Gwent Police,Gwent Police,-3.192837,51.635878,On or near THE GLADE,W01001431,Caerphilly 015C,Investigation complete; no suspect identified
9b92cadde021065dcaefa9a6e63de15b1b39018974dbd0e20543bb8f0b4f3825,2022-07,Gwent Police,Gwent Police,-3.116208,51.617587,On or near Medart Street,W01001355,Caerphilly 015A,Investigation complete; no suspect identified
df2425b2d8fbe7fba1334af01d21707ba7b694b2c2708519440b660351e395bb,2022-07,Gwent Police,Gwent Police,-3.237766,51.565448,On or near CLOS CAE'R WERN,W01001426,Caerphilly 024E,Investigation complete; no suspect identified
59d345cec1ae84192b90c409dbe30636b88c85a1f0166c3ccf97d22196744461,2022-07,Gwent Police,Gwent Police,-2.953942,51.612616,On or near MILL STREET,W01001625,Newport 001C,Investigation complete; no suspect identified
6e7c48fbd03d8649788259dd4d099c37b572f8c5771efbf12ba76f7673b0ed0d,2022-07,Gwent Police,Gwent Police,-3.020186,51.641444,On or near OAKFIELD MEWS,W01001504,Torfaen 013A,Investigation complete; no suspect identified
dbcae07d1001045ad0c45a237359000d889a8b89a93db8a05ffc82bb90bf3166,2022-07,Gwent Police,Gwent Police,-3.008817,51.832151,On or near ST GEORGE'S CRESCENT,W01001909,Monmouthshire 002F,Investigation complete; no suspect identified
4c77cfeb4e154e48757c48e96b6903cd3a5b2999cea74af96e988c94b195998e,2022-07,Gwent Police,Gwent Police,-3.015665,51.638336,On or near Greenwillows,W01001504,Torfaen 013A,Investigation complete; no suspect identified
f51a4942b076b3a08f667b58cf5892a53cfbbf7f1290b6b4fc6332490dd080bb,2022-07,Gwent Police,Gwent Police,-3.083989,51.608125,On or near Elm Drive,W01001408,Caerphilly 016B,Investigation complete; no suspect identified
4d659879c5269b5c0ce6e37ede8de92216425fa7a0d86f915db05f316e826b64,2022-07,Gwent Police,Gwent Police,-2.993437,51.586591,On or near ,W01001687,Newport 014D,Investigation complete; no suspect identified
60f5c6cc93251b8e41b9267ff9110f5b14f7fa2ce10a3d6d9371568a1f78e9dd,2022-07,Gwent Police,Gwent Police,-2.995634,51.589387,On or near Market Street,W01001685,Newport 014B,Investigation complete; no suspect identified
29a547b140e9d745f7592a0e09d0ba026462997981efe7ab49e9b34df4f8e648,2022-07,Gwent Police,Gwent Police,-3.038082,51.644191,On or near Langstone Court,W01001532,Torfaen 010E,Investigation complete; no suspect identified
0a35ea273f32af624a4cd0afde2a1b23b0878bfaebc771752b803b737d398c20,2022-07,Gwent Police,Gwent Police,-2.995820,51.589969,On or near Pedestrian Subway,W01001685,Newport 014B,Investigation complete; no suspect identified
edf2b0cfdf58fbacd1f7552ea9fcc4b25cacbb48987d3d9b11f9f16cc9b763f5,2022-07,Gwent Police,Gwent Police,-3.245889,51.776739,On or near Nightclub,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
b1d72d32eb4335dcddea346c91106ccc5b8c72a1339c2705a44e0f72a2c7cceb,2022-07,Gwent Police,Gwent Police,-3.090324,51.826928,On or near DAN Y BRYN,W01001563,Monmouthshire 003C,Investigation complete; no suspect identified
8cf8fbce3a63f907c2f5447ead320ac7d50744699e2f938cdee05285cc2f94eb,2022-07,Gwent Police,Gwent Police,-3.254718,51.665418,On or near CHURCH ROAD,W01001414,Caerphilly 008A,Investigation complete; no suspect identified
b0d9e71e62ad2967861e31ee2f45aa70e09cc6ea9d4a955073f1edc4ee533c62,2022-07,Gwent Police,Gwent Police,-3.219455,51.697854,On or near HIGHFIELD CRESCENT,W01001325,Caerphilly 003A,Investigation complete; no suspect identified
bee87cf6a8de70a03c53705ef8e122ff0aa4d1c84f027cf6fe8a9b7fbce95f8d,2022-07,Gwent Police,Gwent Police,-3.019848,51.821959,On or near Nevill Street,W01001557,Monmouthshire 001C,Investigation complete; no suspect identified
6315f7db19c3cc5687ec68aa342014ebeadb8c9b458658a04857a74f0787c55c,2022-07,Gwent Police,Gwent Police,-2.980700,51.589665,On or near SPEKE STREET,W01001691,Newport 011D,Investigation complete; no suspect identified
526a9ef06595948822b0ffb973c4257357ec64320a157e53c1a9f99ad0abf72d,2022-07,Gwent Police,Gwent Police,-3.136520,51.729212,On or near Glan Ebbw Terrace,W01001436,Blaenau Gwent 008B,Investigation complete; no suspect identified
4c711726a442c26e4e594ee109d06b49032d60c39815c6c8990ba18b09d6647c,2022-07,Gwent Police,Gwent Police,-3.297425,51.741590,On or near Cae Glas Newydd,W01001361,Caerphilly 002B,Investigation complete; no suspect identified
edec48d0eeea0aace19435e02cc3f137d0004c380cbeb505fb264bf4cdb21724,2022-07,Gwent Police,Gwent Police,-3.232091,51.762408,On or near RHYD TERRACE,W01001462,Blaenau Gwent 006A,Investigation complete; no suspect identified
fa576b046c0558e6781fc21998ebfc4446b3dc68340f8d15fec49e020121c6c4,2022-07,Gwent Police,Gwent Police,-3.210213,51.581318,On or near BEDWAS ROAD,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
21ec776199efc23203a84d42a6cca779feae81ae2b800614904508d70718906d,2022-07,Gwent Police,Gwent Police,-3.035861,51.660279,On or near Coed Cae,W01001539,Torfaen 009E,Investigation complete; no suspect identified
77bb040e1460848eaf67727d34ed49523da6330d4aeb2594b28994e632d7b82f,2022-07,Gwent Police,Gwent Police,-3.144265,51.663193,On or near TORLAIS STREET,W01001383,Caerphilly 010D,Investigation complete; no suspect identified
aeb1c757e392750168282408f15e3980d137e455bd61f81809ac5939df944494,2022-07,Gwent Police,Gwent Police,-2.664724,51.648158,On or near BIGSTONE CLOSE,E01022275,Forest of Dean 010E,Investigation complete; no suspect identified
a5d052eb4a3f628b314208712bc8f02788cd44c559b27ef0cebeeb2876ace8e3,2022-07,Gwent Police,Gwent Police,-2.968388,51.577485,On or near Spytty Road,W01001642,Newport 013A,Investigation complete; no suspect identified
a1a1b93ba23291b4a235eeececd25b4e2c48741b385a7f6bc11b006069fe170d,2022-07,Gwent Police,Gwent Police,-2.982381,51.590622,On or near ,W01001692,Newport 011E,Investigation complete; no suspect identified
414948d8460f8c9cee695eef0b027acc4eb9d21534e363f1c9dd325b8a43781a,2022-07,Gwent Police,Gwent Police,-2.966115,51.600936,On or near MONMOUTH DRIVE,W01001614,Newport 005A,Investigation complete; no suspect identified
8a30234ad85a4a1d9f6aa5b375bda72521a4fe4881771dad9e7256fc8a0042bc,2022-07,Gwent Police,Gwent Police,-3.021502,51.653697,On or near Shopping Area,W01001506,Torfaen 010A,Investigation complete; no suspect identified
8e94aa0268ce84936fce01e8df21d6346155a446c9e1b1512fb4334871ad4338,2022-07,Gwent Police,Gwent Police,-2.727779,51.804646,On or near CARBONNE CLOSE,W01001577,Monmouthshire 004E,Investigation complete; no suspect identified
4612193f42cf6c125bb425c45b936c188799841160c4a4add802cb8d414f2b23,2022-07,Gwent Police,Gwent Police,-3.204167,51.579744,On or near Haldane Court,W01001419,Caerphilly 021D,Investigation complete; no suspect identified
79b11313488fc36ad9a3268a39124a0895361371ef1469dacd7ce3df5f1385b7,2022-07,Gwent Police,Gwent Police,-3.021161,51.655255,On or near ,W01001506,Torfaen 010A,Investigation complete; no suspect identified
60c94f91faa8760548f2a5685e1661856731a2c2ec3b5df708c8d126197c5614,2022-07,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Investigation complete; no suspect identified
77b1bbf54d2e5085a06c039e7bee67c9eea40c71906fa72f4f3ec289ed5d5b4f,2022-07,Gwent Police,Gwent Police,-3.035295,51.644333,On or near Waun Road,W01001532,Torfaen 010E,Investigation complete; no suspect identified
028d6d62793fb7eeea6776acde5893009076533196029c23dc0bd48bed0b6a18,2022-07,Gwent Police,Gwent Police,-2.978714,51.589250,On or near Wharf Lane,W01001691,Newport 011D,Investigation complete; no suspect identified
c288f39df51575911bd47d98fab8e738609c19f59b636b706da4e83e528035c9,2022-07,Gwent Police,Gwent Police,-3.011262,51.565767,On or near MAESGLAS CLOSE,W01001633,Newport 019A,Investigation complete; no suspect identified
755d0f48647358a87c169230445049ac4080165cfbac05cd250b595100122592,2022-07,Gwent Police,Gwent Police,-2.887572,51.730512,On or near Park/Open Space,W01001560,Monmouthshire 006C,Investigation complete; no suspect identified
dcb5bd6909feb53e523210adcb1149ad6d1a3377647642348f90cc43ebbf775f,2022-07,Gwent Police,Gwent Police,-3.084121,51.773469,On or near BROAD STREET,W01001489,Torfaen 001C,Investigation complete; no suspect identified
5ccdc26a6d1ea455ac1adf984ccaa1a017944d06726d9b6709f1ec50b41c5151,2022-07,Gwent Police,Gwent Police,-2.674355,51.642645,On or near MIDDLE STREET,W01001587,Monmouthshire 008C,Investigation complete; no suspect identified
16abaffca0b4c12240ed5a2796707384301fc58e63147690768eac9aef896a80,2022-07,Gwent Police,Gwent Police,-3.038373,51.661363,On or near MAENDY WAY,W01001538,Torfaen 009D,Investigation complete; no suspect identified
7b4fbcb317231cd7be49d196f2377bab748d59f3dfc2b215c27c6c1ea08e072b,2022-07,Gwent Police,Gwent Police,-3.230594,51.564840,On or near Watford Road,W01001426,Caerphilly 024E,Investigation complete; no suspect identified
445d7f20cf9d9cb8864a1b84e0dc9d69021229ca0b9e6310c120dd9649321dde,2022-07,Gwent Police,Gwent Police,-3.266349,51.708651,On or near GLYNMARCH STREET,W01001360,Caerphilly 002A,Investigation complete; no suspect identified
